source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type,t0,t0_pos
NSE-sme,MASTER,Master Components Limited,,,Awarding of order(s)/contract(s),2026-02-04 14:55:24,Master Components Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/MCL2023_04022026145444_MCL_Reporting_of_Orders_04022026.pdf,True,,unclear,2026-02-04,1413
NSE-sme,MASTER,Master Components Limited,,,Bagging/Receiving of orders/contracts,2026-05-12 14:27:01,Master Components Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MCL2023_12052026142621_MCL_Reporting_of_orders_12052026_Sd.pdf,True,,unclear,2026-05-12,1476
NSE-equities,MAXHEALTH,Max Healthcare Institute Limited,INE027H01010,,Press Release,2022-01-20 13:26:28,"Max Healthcare Institute Limited has informed the Exchange regarding a press release dated January 20, 2022, titled ""Long Term Services Agreement With Muthoot Hospitals Private Limited"".",https://nsearchives.nseindia.com/corporate/MAXHEALTH_20012022132628_PressRelease.pdf,True,,private,2022-01-20,412
NSE-sme,MAYASHEEL,Mayasheel Ventures Limited,,,Bagging/Receiving of orders/contracts,2026-01-02 13:06:40,Mayasheel Ventures Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MAYASHEEL_02012026130429_INTIMATION.pdf,True,,unclear,2026-01-02,1391
NSE-equities,MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01012,,Updates,2023-06-30 16:32:55,Mazagon Dock Shipbuilders Limited has informed the Exchange regarding 'SIGNING OF CONTRACT FOR MRLC OF INS SHANKUSH'.,https://nsearchives.nseindia.com/corporate/MAZDOCK_30062023163255_signingofcontractintimation30062023sw.pdf,True,,govt,2023-07-03,767
NSE-equities,MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01012,,Updates,2023-10-09 16:31:08,Mazagon Dock Shipbuilders Limited has informed the Exchange regarding 'Signing of a LOI with an EU Client'.,https://nsearchives.nseindia.com/corporate/MAZDOCK_09102023163108_Euorpeanletterofintent09102023sw.pdf,True,,unclear,2023-10-10,835
NSE-equities,MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01012,,Updates,2024-01-24 16:54:28,"Mazagon Dock Shipbuilders Limited has informed the Exchange regarding 'Signing of a contract with the Acquisition Wing of Ministry of Defence for construction and delivery of 14 Fast Patrol Vessels for Indian Coast Guard on January 24, 2024'.",https://nsearchives.nseindia.com/corporate/MAZDOCK_24012024165428_ContractforConstructionandDeliveryof14FPVsforICG24012024Signed.pdf,True,,govt,2024-01-25,910
NSE-equities,MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01012,,Disclosure of material issue,2026-03-18 16:35:45,Mazagon Dock Shipbuilders Limited (MDL) has entered into a contract with ShippingCorporation of India Limited (SCI) for the construction and sale of one 3000 DWT MethanolDual Fuel Platform Supply Vessel (PSV).,https://nsearchives.nseindia.com/corporate/MAZDOCK_18032026163536_SE_Discl_Contract_with_SCI_18032026.pdf,True,,govt,2026-03-19,1443
NSE-equities,MBECL,Mcnally Bharat Engineering Company Limited,INE748A01016,Engineering,Updates,2021-01-19 17:08:55,Mcnally Bharat Engineering Company Limited has informed the Exchange regarding 'Receipt an order of Rs. 173.46 Crore from South Eastern Coalfields Limited '.,https://nsearchives.nseindia.com/corporate/MBECL_19012021170855_Order3.pdf,True,1734600000.0,govt,2021-01-20,164
NSE-equities,MBEL,M & B Engineering Limited,INE08N601015,,Bagging/Receiving of orders/contracts,2026-03-25 12:01:46,M & B Engineering Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MBENG_25032026120058_intimation.pdf,True,,unclear,2026-03-25,1447
NSE-equities,MBLINFRA,MBL Infrastructure Limited,INE912H01013,Construction,Awarding orders/contract,2022-03-17 13:42:56,MBL Infrastructures Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/MBLINFRA_17032022134255_ArbitrationAward170322.pdf,True,,unclear,2022-03-17,450
NSE-equities,MBLINFRA,MBL Infrastructure Limited,INE912H01013,Construction,Press Release,2023-01-02 10:18:54,"MBL Infrastructure Limited has informed the Exchange regarding a press release dated January 02, 2023, titled ""Press Release relating to new order"".",https://nsearchives.nseindia.com/corporate/MBLINFRA_02012023101854_PressRelease02012023.pdf,True,,unclear,2023-01-02,647
NSE-equities,MCLOUD,Magellanic Cloud Limited,INE613C01026,,Bagging/Receiving of orders/contracts,2026-02-10 16:38:48,Magellanic Cloud Limited has informed the Exchange about Bagging/Receiving of orders/contracts by its Wholly Owned Subsidiary - Provigil Surveillance Limited.,https://nsearchives.nseindia.com/corporate/MCLOUD_10022026163724_Intimationletter_Provigil.pdf,True,,unclear,2026-02-11,1418
NSE-equities,MCLOUD,Magellanic Cloud Limited,INE613C01026,,Bagging/Receiving of orders/contracts,2026-05-29 09:35:14,Magellanic Cloud Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MCLOUD_29052026093433_SEUpload.pdf,True,,unclear,2026-05-29,1488
NSE-sme,MDL,Marvel Decor Limited,,,Bagging/Receiving of orders/contracts,2026-05-14 12:18:17,Marvel Decor Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MDL_14052026120143_Announcement_Receipt_Order.pdf,True,,unclear,2026-05-14,1478
NSE-sme,MEGATHERM,Megatherm Induction Limited,,,Updates,2024-02-24 14:30:35,"Megatherm Induction Limited has informed the Exchange regarding 'receiving a bulk order from new client, Rungta Mines Limited.'.",https://nsearchives.nseindia.com/corporate/MEGATHERM_24022024143035_UPDATEMEGATHERM.pdf,True,,private,2024-02-26,931
NSE-sme,MEGATHERM,Megatherm Induction Limited,,,Updates,2026-01-29 12:47:12,Megatherm Induction Limited has informed the Exchange regarding 'Transformer Orders'.,https://nsearchives.nseindia.com/corporate/MEGATHERM_29012026124512_NEAPSANNOUNCEMENTUPDATES29012026.pdf,True,,unclear,2026-01-29,1408
NSE-equities,MEP,MEP Infrastructure Developers Limited,INE776I01010,,Updates,2021-02-03 09:39:40,"MEP Infrastructure Developers Limited has informed the Exchange regarding 'Company has received the Letter of Award (LOA) dated February 02, 2021 from National Highways Authority of India (NHAI) informing that the Company has been engaged as the Contractor for the collection of user fee on the basis of the Competitive Bidding through e-tender for PITHAI FEE PLAZA at km 37.300 for 4 lanning of Ahmedabad   Godhra Section of NH-59 from km 4.200 to km 122.420 in the state of Gujarat under NHDP Phase-III on DBFOT pattern.'.",https://nsearchives.nseindia.com/corporate/MEP_03022021093940_LtdLOAofPithaiFeePlaza.pdf,True,,govt,2021-02-03,173
NSE-equities,MEP,MEP Infrastructure Developers Limited,INE776I01010,,Updates,2021-10-26 17:17:55,"MEP Infrastructure Developers Limited has informed the Exchange regarding 'Letter Of Award Received For Improvements To Solapur Ring Road SH 205 Km 0/00 To 28/800, 29/800 To 44/600, 48/400 To 54/150 And Km 62/00 To 66/550, In The State Of Maharashtra Under Hybrid Annuity Mode From Public Works Department(PWD), Government Of Maharashtra.'.",https://nsearchives.nseindia.com/corporate/MEP_26102021171755_LettertoStockExchangesLOASolapurRingRoad.pdf,True,,govt,2021-10-27,353
NSE-equities,MEP,MEP Infrastructure Developers Limited,INE776I01010,,General updates,2022-02-22 15:08:56,"We wish to inform the Exchanges that our Step-down Subsidiary viz. Bhalaji Toll Road Private Limited (BTRPL)  ���Concessionaire���) has entered into Contract Agreement with National Highways Authority of India (���NHAI���) on 21st February, 2022 for the project of collection of user fee for Nemili Sriperumbudur Toll Plaza located at Km 37.800 for Section from Km 106.800 to Km 13.800 on Walajahpet- Poonamalle Section of NH 4 in the State of Tamil Nadu.Key highlights of the Project are as under:(i)	User Fee Collection rights at Nemili Sriperumbudur Fee Plaza.(ii)	Terms of the Contract Agreement: a.	Period of Contract is 1 (one) year.b.	The tolling operations has commenced from 22nd February, 2022 (8.00 hrs) (iii)	The contractual amount for the said Project is Rs. 87,03,00,000/- (Rupees Eighty Seven Crores Three Lakhs only) payable to NHAI on weekly remittance.This is for your information and records.",https://nsearchives.nseindia.com/corporate/MEP_22022022150855_Letterdtd220222fromMEPIDLforNHAIBTRPL.pdf,True,870300000.0,govt,2022-02-22,434
NSE-equities,MEP,MEP Infrastructure Developers Limited,INE776I01010,,General updates,2022-05-26 10:05:20,"In continuation of our letter dated May 20, 2022, we wish to inform the Exchanges that our Step-down Subsidiary viz. Bhalaji Toll Road Private Limited (BTRPL) has signed the Contract Agreement on 25th May, 2022 with National Highways Authority of India (""NHAI"") for the following 3 (Three) Projects:1. Bhagwada Fee Plaza2. Charoti Fee Plaza3. Khaniwade Fee PlazaThe details of the said project is mentioned in the attached letter.This is for your information and records.",https://nsearchives.nseindia.com/corporate/MEP_26052022100403_LettertoExchangesCODBhagwadaKhaniwadeCharotiMEPIDLr.pdf,True,,govt,2022-05-26,496
NSE-equities,MEP,MEP Infrastructure Developers Limited,INE776I01010,,Updates,2023-04-11 12:27:05,MEP Infrastructure Developers Limited has informed the Exchange regarding the Letter of Award received by one of its Wholly Owned Subsidiary.,https://nsearchives.nseindia.com/corporate/MEP_11042023122705_Letterdtd11042023forAgarJaoraRoadRVPLMEPIDLsigned.pdf,True,,unclear,2023-04-12,711
NSE-sme,MGSL,Matrix Geo Solutions Limited,,,Bagging/Receiving of orders/contracts,2026-02-27 11:53:17,Matrix Geo Solutions Limited has informed the Exchange about Bagging/Receiving of Letter of Acceptance (LOA) from North Western Railway (NWR).,https://nsearchives.nseindia.com/corporate/MATRIXGEO_27022026115246_LOA.pdf,True,,govt,2026-02-27,1430
NSE-equities,MICEL,MIC Electronics Limited,INE287C01037,,Awarding orders/contract,2022-11-07 15:16:27,Mic Electronics Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/MICEL_07112022151627_AMCtoSEs.pdf,True,,unclear,2022-11-07,608
NSE-equities,MICEL,MIC Electronics Limited,INE287C01037,,Updates,2023-03-31 17:36:54,"MIC Electronics Limited has informed the Exchange regarding ''.Award of orders""",https://nsearchives.nseindia.com/corporate/MICEL_31032023173654_LOAs_till_March31.pdf,True,,unclear,2023-04-03,709
NSE-equities,MICEL,MIC Electronics Limited,INE287C01037,,Updates,2023-08-12 17:46:27,"MIC Electronics Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 - Receipt of Order'.Company has received Letter of Acceptance from Nagpur Division of Central Railway Zone",https://nsearchives.nseindia.com/corporate/MICEL_12082023174627_LOA12082023.pdf,True,,govt,2023-08-14,797
NSE-equities,MICEL,MIC Electronics Limited,INE287C01037,,Updates,2026-02-03 12:17:33,"MIC Electronics Limited has informed the Exchange regarding 'First order under PAPIS category'.We wish to inform you that Company has received its first order under the PAPIS category, subsequent to obtaining product approval from the Railway Coach Factory, Kapurthala.",https://nsearchives.nseindia.com/corporate/MICEL_03022026121633_PAPIS_First_LOA.pdf,True,,govt,2026-02-03,1412
NSE-equities,MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,,Bagging orders/contract,2022-09-16 18:23:33,"Mishra Dhatu Nigam Limited (MIDHANI) has secured an order of Rs. 185 CrWith this, the order booking position for FY 2022-23 (as on date) is around Rs. 470 Cr. The open order position of MIDHANI as on date is around Rs. 1,535 Cr.",https://nsearchives.nseindia.com/corporate/MIDHANI_16092022182333_MDN_Reg_30_OrderIntimation.PDF,True,1850000000.0,unclear,2022-09-19,575
NSE-equities,MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,,Updates,2023-07-28 14:04:48,Mishra Dhatu Nigam Limited has informed the Exchange regarding 'MIDHANI secured an order worth of Rs. 178.54 Cr. '.,https://nsearchives.nseindia.com/corporate/MIDHANI_28072023140449_MDN_IntimationToStockExchange_July28_2023.PDF,True,1785400000.0,unclear,2023-07-28,786
NSE-equities,MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,,Updates,2023-12-12 13:06:08,Mishra Dhatu Nigam Limited has informed the Exchange regarding 'Mishra Dhatu Nigam Limited (MIDHANI) has secured an order of Rs. 357 Cr. '.,https://nsearchives.nseindia.com/corporate/MIDHANI_12122023130608_MDN_OrderBook_December2023_signed.pdf,True,3570000000.0,unclear,2023-12-12,879
NSE-equities,MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,,Bagging/Receiving of orders/contracts,2026-02-04 16:09:31,Mishra Dhatu Nigam Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MIDHANI_04022026160903_MDN_OrderBook_Intimation_04Feb2026.PDF,True,,unclear,2026-02-05,1414
NSE-equities,MIDWESTLTD,Midwest Limited,INE0XAD01024,,Bagging/Receiving of orders/contracts,2026-01-07 18:29:15,"Midwest Limited has informed the Exchange about receiving a Quarry Lease Work Order from the Department of Mines & Geology, Government of Andhra Pradesh for extraction of Coloured Quartzite Blocks for a period of 30 years.",https://nsearchives.nseindia.com/corporate/MIDWEST_07012026182728_Regulation_30.pdf,True,,govt,2026-01-08,1395
NSE-equities,MIDWESTLTD,Midwest Limited,INE0XAD01024,,Awarding of order(s)/contract(s),2026-05-06 18:27:11,The Company has been selected as Lead Consortium Partner by Kerala Minerals and Metals Ltd. (KMML) for Strategic Rare Earth Elements Pilot Project.,https://nsearchives.nseindia.com/corporate/MIDWEST_06052026182532_award.pdf,True,,govt,2026-05-07,1473
NSE-sme,MIEL,Manglam Infra & Engineering Limited,,,Awarding of order(s)/contract(s),2026-06-05 18:08:10,Manglam Infra & Engineering Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/MANGLAMINFRA_05062026180757_dpr__Awarded.pdf,True,,unclear,2026-06-08,1494
NSE-equities,MINDTECK,Mindteck (India) Limited,INE110B01017,,Press Release,2021-12-24 09:04:11,"Mindteck (India) Limited has informed the Exchange regarding a press release dated December 24, 2021, titled ""Mindteck Wins Another Project from an Analytical Instrument Client"".",https://nsearchives.nseindia.com/corporate/MINDTECK_24122021090411_40BSELetterPressRelease.pdf,True,,unclear,2021-12-24,393
NSE-equities,MMP,MMP Industries Limited,INE511Y01018,,Updates,2021-08-02 23:06:05,MMP Industries Limited has informed the Exchange regarding 'Order received for Aluminium Foil Division of the Company'.,https://nsearchives.nseindia.com/corporate/MMP_02082021230605_LettertoNSE02082021OrderforFoilDivision.pdf,True,,unclear,2021-08-03,295
NSE-equities,MMP,MMP Industries Limited,INE511Y01018,,Press Release,2023-05-05 18:11:34,MMP Industries secures its first commercial order from Sun Pharmaceutical Industries,https://nsearchives.nseindia.com/corporate/MMP_05052023181134_Press_release_05052023.pdf,True,,private,2023-05-08,727
NSE-equities,MODIS,Modis Navnirman Limited,INE0L0L01012,,Press Release,2026-01-01 18:41:42,"Modis Navnirman Limited has informed the Exchange regarding a press release dated January 01, 2026, titled ""Modis Navnirman Limited wins unanimous mandate of Rs 250 crore for housingsociety redevelopment in mumbai"".",https://nsearchives.nseindia.com/corporate/MODIS_01012026184120_Press_Release_for_BOI_Sheetal_Chsl-Output.pdf,True,2500000000.0,unclear,2026-01-02,1391
NSE-equities,MOL,Meghmani Organics Limited,INE0CT101020,,General updates,2022-11-14 11:15:24,Meghmani Organics Limited has informed the Exchange that the Company has signed a supply agreement with one of the leading Global Agrochemical Company for supply of specific agrochemical products for a period of 5 years. Total Agreement value is approx USD 100 million.,https://nsearchives.nseindia.com/corporate/MOL_14112022111524_61SupplyAgreement.pdf,True,,private,2022-11-14,612
NSE-equities,MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01011,,Communication to shareholders as per Reg 30,2022-10-10 08:55:10,"Mold-Tek Packaging Limited has informed the Exchange about communication to shareholders as per Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015-Receipt of ���Letter of Award��� (���LOA���) from Grasim Industries Limited- Birla Paints Division.",https://nsearchives.nseindia.com/corporate/MOLDTKPAC_10102022085509_Intimation.pdf,True,,private,2022-10-10,589
NSE-equities,MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01011,,Updates,2023-03-16 15:16:51,Mold-Tek Packaging Limited has informed the Exchange regarding 'Awarded as Packing Material Supplier by Grasim Industries Limited-Birla Paints Division'.,https://nsearchives.nseindia.com/corporate/MOLDTKPAC_16032023151651_Intimation.pdf,True,,private,2023-03-16,698
NSE-equities,MOREPENLAB,Morepen Laboratories Limited,INE083A01026,Pharmaceuticals,Bagging/Receiving of orders/contracts,2026-02-23 17:42:59,Morepen Laboratories Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MOREPENLAB_23022026174249_Draft-Stock_Exchange_intimation.pdf,True,,unclear,2026-02-24,1427
NSE-equities,MRPL,Mangalore Refinery and Petrochemicals Limited,INE103A01014,Refineries,Bagging/Receiving of orders/contracts,2026-05-19 19:26:09,Mangalore Refinery and Petrochemicals Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MRPL_19052026192547_exchangeintimationSD.pdf,True,,unclear,2026-05-20,1482
NSE-equities,MSTCLTD,Mstc Limited,INE255X01014,,Bagging/Receiving of orders/contracts,2026-02-26 18:48:02,Mstc Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MSTCLTD_26022026184736_SE714.pdf,True,,unclear,2026-02-27,1430
NSE-equities,MTARTECH,Mtar Technologies Limited,INE864I01014,,Press Release,2021-03-16 15:13:39,"Mtar Technologies Limited has informed the Exchange regarding a press release dated 0 , , titled ""MTAR Technologies Limited, has received export orders worth USD 12.77 Mn (approximately Rs. 93 Crores) for export of manufactured goods"".",https://nsearchives.nseindia.com/corporate/MTARTECH_16032021151339_Pressreleasesearchable.pdf,True,930000000.0,unclear,2021-03-16,201
NSE-equities,MTARTECH,Mtar Technologies Limited,INE864I01014,,Press Release,2021-09-13 13:03:34,"Mtar Technologies Limited has informed the Exchange regarding a press release dated September 13, 2021, titled ""Receipt of orders worth Rs. 220 Crores "".",https://nsearchives.nseindia.com/corporate/MTARTECH_13092021130334_pressrelease13092021.pdf,True,2200000000.0,unclear,2021-09-13,322
NSE-equities,MTARTECH,Mtar Technologies Limited,INE864I01014,,Awarding orders/contract,2022-06-30 14:48:12,Mtar Technologies Limited has informed the Exchange about Receipt of orders worth about USD 22.12 Mn (approximately Rs 174.6 Crores),https://nsearchives.nseindia.com/corporate/MTARTECH_30062022144812_Receiptoforder.pdf,True,1746000000.0,unclear,2022-06-30,521
NSE-equities,MTARTECH,Mtar Technologies Limited,INE864I01014,,Bagging/Receiving of orders/contracts,2026-04-01 08:52:08,Mtar Technologies Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/MTARTECH_01042026085157_Final.pdf,True,,unclear,2026-04-01,1450
NSE-equities,MUKKA,Mukka Proteins Limited,INE0CG401037,,Updates,2024-03-14 16:05:45,"Mukka Proteins Limited has informed the Exchange regarding 'Receipt of Purchase Orders worth of Rs. 15.25 Crores, from M/s. Avanti Feeds Limited for supply of Fish Oil'.",https://nsearchives.nseindia.com/corporate/MUKKA_14032024160545_Regulation_30_announcement_signed.pdf,True,152500000.0,private,2024-03-15,945
NSE-equities,NAVINFLUOR,Navin Fluorine International Limited,INE048G01018,Chemicals - Inorganic,Updates,2021-11-10 20:54:37,"Navin Fluorine International Limited has informed the Exchange regarding 'Intimation under Regulation 30 of the SEBI (Listing Obligations and DisclosureRequirements) Regulations, 2015'.Navin Fluorine Advanced Sciences Limited ( NFASL ), a wholly owned subsidiary of the Company, has entered into a multi-year contract with a large multinational company for manufacture and supply of a key agro-chemical fluoro intermediate. The requisite details of the same are attached herewith.The press release in this regard is attached.This is for your intimation and record.",https://nsearchives.nseindia.com/corporate/NAVINFLUOR_10112021205437_Reg30Discl.pdf,True,,private,2021-11-11,363
NSE-equities,NAVKARCORP,Navkar Corporation Limited,INE278M01019,,Updates,2021-10-27 11:59:38,"Navkar Corporation Limited has informed the Exchange regarding 'Issuance of Letter of Intent (LOI) for Setting of an Inland Container Depot at Manaba, Gujarat and In- Principle approval for construction of Private Freight Terminal (Railway siding)    at Manaba, Taluka Maliya, Dist. Morbi.'.",https://nsearchives.nseindia.com/corporate/NAVKARCORP_27102021115938_intimation.pdf,True,,govt,2021-10-27,353
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2021-05-19 15:23:49,"NBCC (India) Limited has informed the Exchange regarding 'Letter of Award to NBCC for Construction & Development of Permanent Campus of National Institute of Technology, Uttarakhand at Sumari. '.",https://nsearchives.nseindia.com/corporate/NBCC_19052021152349_IntimationofawardofworktoNBCCbyNIT.pdf,True,,govt,2021-05-19,242
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2021-09-24 17:33:28,"NBCC (India) Limited has informed the Exchange regarding 'Sir, This is to inform that NBCC has secured the work order of  Construction of 2000 Social Housing  at Hulhumale, Maldives on EPC basis. The total cost of the project is USD 130 Million (Rs. 968.50 crore approx.)The aforesaid information is also available on the website of the company at https://nbccindia.in/webEnglish/announcementNotices'.",https://nsearchives.nseindia.com/corporate/NBCC_24092021173328_Intimationofbusinesssecuredbynbccnsebse24092021.pdf,True,9685000000.0,govt,2021-09-27,332
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2021-12-31 16:56:34,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Orders received by NBCC'.,https://nsearchives.nseindia.com/corporate/NBCC_31122021165634_Intimationofworkordersreceived.pdf,True,,unclear,2022-01-03,399
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,General updates,2022-04-18 12:33:42,"NBCC (India) Limited has informed the Exchange about Intimation of various Award of work to NBCC and Business Secured in the Month of March, 2022 and",https://nsearchives.nseindia.com/corporate/NBCC_18042022123341_MonthlybusinessupdateMarch2022.pdf,True,,unclear,2022-04-18,469
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,General updates,2022-08-10 11:48:15,"NBCC (India) Limited has informed the Exchange about Business Secured in the Month of July, 2022",https://nsearchives.nseindia.com/corporate/NBCC_10082022114815_Monthlybusinessuodate_July2022.pdf,True,,unclear,2022-08-10,549
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,General updates,2022-11-14 16:05:15,"NBCC (India) Limited has informed the Exchange about This is to inform that NBCC (India) Limited has secured the total business of Rs. 332.80 crore in the month of October, 2022.",https://nsearchives.nseindia.com/corporate/NBCC_14112022160515_MonthlyBusinessUpdate_October.pdf,True,3328000000.0,unclear,2022-11-15,613
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2023-02-24 16:15:48,"This is to inform that NBCC (India) Limited has been awarded a work of Project Management Consultant (PMC) for Complete Planning, Design, Execution/ Construction of Buildings and its services and other maintenance and upgradation works of existing buildings etc. under conventional/ EPC Contract Mode as per scope of work for various buildings at Motilal Nehru National Institute of Technology (MNNIT), Allahabad having value of Rs. 350 Crore.The aforesaid information is also available on the website of the company athttps://www.nbccindia.com/webEnglish/announcementNotices",https://nsearchives.nseindia.com/corporate/NBCC_24022023161548_NSEBSENBCCBusinessupdate24022023.pdf,True,3500000000.0,govt,2023-02-27,686
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2023-06-20 11:03:18,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Order received by NBCC (India) Limited from Navodaya Vidyalaya Samiti'.,https://nsearchives.nseindia.com/corporate/NBCC_20062023110318_intimationofworkorderreceived_NavodayaVidayalayaSamiti.pdf,True,,govt,2023-06-20,759
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2023-09-18 18:39:55,NBCC (India) Limited has informed the Exchange regarding 'Intimation of work order received by NBCC (India) Limited'.,https://nsearchives.nseindia.com/corporate/NBCC_18092023183955_KVICworkordersecurdbynbcc18092023.pdf,True,,unclear,2023-09-20,822
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2023-12-18 10:59:19,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Order received by NBCC.',https://nsearchives.nseindia.com/corporate/NBCC_18122023105919_Intimationofworkorderofcrcjammu18122023.pdf,True,,unclear,2023-12-18,883
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2024-03-20 12:59:49,"NBCC (India) Limited has informed the Exchange regarding 'It is hereby informed that NBCC (India) Limited has been selected by the Ministry of External Affairs (GEM Division) for providing Project Management Consultant Services  for  Construction of Chancery-Cum-Residential Complex at CGI, Jeddah , a MEA s Project having value of USD 30 million i.e. Rs. 249 crore (approx.).The MEA has awarded the subject work to NBCC at PMC fee @4.41% (exclusive of taxes) i.e. Rs. 11 crore (approx).'.",https://nsearchives.nseindia.com/corporate/NBCC_20032024125949_intimationofWorkorderreceivedbynbccMEA.pdf,True,110000000.0,govt,2024-03-20,948
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2024-06-24 11:05:31,"NBCC (India) Limited has informed the Exchange regarding 'Intimation of work order received by NBCC in normal course of business, amounting Rs. 100 crore (Approx.) '.",https://nsearchives.nseindia.com/corporate/NBCC_24062024110532_StockExchangeIntimation24062024RECwork.pdf,True,1000000000.0,unclear,2024-06-24,1010
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2026-01-05 18:38:09,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Orders received by NBCC (India) Limited in the ordinary course of business amounting to Rs. 134.05 Cr. approx.'.,https://nsearchives.nseindia.com/corporate/NBCC_05012026183735_Stock_Exchange_Intimation05012026.pdf,True,1340500000.0,unclear,2026-01-06,1393
NSE-equities,NBCC,NBCC (India) Limited,INE095N01015,Construction,Updates,2026-05-05 13:14:49,NBCC (India) Limited has informed the Exchange regarding 'Intimation of Work Orders received by NBCC (India) Limited in the ordinary course of business amounting to Rs. 176.28 Cr. approx.'.,https://nsearchives.nseindia.com/corporate/NBCC_05052026131427_Stock_Exchange_Intimation_05052026.pdf,True,1762800000.0,unclear,2026-05-05,1471
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Press Release,2021-02-01 14:11:31,"NCC Limited has informed the Exchange regarding a press release dated February 01, 2021, titled ""NCC has received five new orders totaling to Rs.1200 crore (exclusive of GST) in the month of January, 2021"".",https://nsearchives.nseindia.com/corporate/NCC_01022021141131_PressRelease.pdf,True,12000000000.0,unclear,2021-02-01,171
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Press Release,2021-09-01 12:21:04,"NCC Limited has informed the Exchange regarding a press release dated Jun 01, 2020, titled ""NCC has received one new order for Rs.877 crore (exclusive of GST) in the monthof August,2021."".",https://nsearchives.nseindia.com/corporate/NCC_01092021122104_PressRelease01Sep21.pdf,True,8770000000.0,unclear,2021-09-01,315
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Press Release,2022-01-03 10:55:47,"NCC Limited has informed the Exchange regarding a press release dated January 03, 2022, titled ""NCC has received five new orders tataling to Rs.1898 crore (exclusive of GST) in the month of December, 2021"".",https://nsearchives.nseindia.com/corporate/NCC_03012022105547_PressRelease.pdf,True,18980000000.0,unclear,2022-01-03,399
NSE-equities,NCC,NCC Limited,INE868B01028,Construction,Awarding orders/contract,2022-04-01 14:49:40,NCC Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/NCC_01042022144940_DisclosureunderRegulation30.pdf,True,,unclear,2022-04-01,460
